2.800127565860748291e-01	3.156307935714721680e-01
3.156307935714721680e-01	2.800127565860748291e-01
1.484196186065673828e-01	1.354943215847015381e-01
1.354943215847015381e-01	1.484196186065673828e-01
9.775881469249725342e-02	1.072859391570091248e-01
1.072859391570091248e-01	9.775881469249725342e-02
1.433572173118591309e-01	1.645241081714630127e-01
1.645241081714630127e-01	1.433572173118591309e-01
1.700706928968429565e-01	1.684409230947494507e-01
1.684409230947494507e-01	1.700706928968429565e-01
1.272089332342147827e-01	1.153813451528549194e-01
1.153813451528549194e-01	1.272089332342147827e-01
1.466265916824340820e-01	1.446523666381835938e-01
1.446523666381835938e-01	1.466265916824340820e-01
1.380787044763565063e-01	1.337584406137466431e-01
1.337584406137466431e-01	1.380787044763565063e-01
2.790317237377166748e-01	2.713004350662231445e-01
2.713004350662231445e-01	2.790317237377166748e-01
2.139799892902374268e-01	2.159237414598464966e-01
2.159237414598464966e-01	2.139799892902374268e-01
1.371079236268997192e-01	1.500654071569442749e-01
1.500654071569442749e-01	1.371079236268997192e-01
1.433745026588439941e-01	1.285795718431472778e-01
1.285795718431472778e-01	1.433745026588439941e-01
1.549568474292755127e-01	1.479915231466293335e-01
1.479915231466293335e-01	1.549568474292755127e-01
2.566243112087249756e-01	2.306865155696868896e-01
2.306865155696868896e-01	2.566243112087249756e-01
1.762007325887680054e-01	1.658647358417510986e-01
1.658647358417510986e-01	1.762007325887680054e-01
1.634066402912139893e-01	1.751085221767425537e-01
1.751085221767425537e-01	1.634066402912139893e-01
1.097895652055740356e-01	1.217291653156280518e-01
1.217291653156280518e-01	1.097895652055740356e-01
1.606392711400985718e-01	1.750195473432540894e-01
1.750195473432540894e-01	1.606392711400985718e-01
1.741603910923004150e-01	1.380075812339782715e-01
1.380075812339782715e-01	1.741603910923004150e-01
1.575105786323547363e-01	1.562669724225997925e-01
1.562669724225997925e-01	1.575105786323547363e-01
2.060677260160446167e-01	2.157577574253082275e-01
2.157577574253082275e-01	2.060677260160446167e-01
2.100902497768402100e-01	2.132658213376998901e-01
2.132658213376998901e-01	2.100902497768402100e-01
2.349434494972229004e-01	2.647685408592224121e-01
2.647685408592224121e-01	2.349434494972229004e-01
1.243339851498603821e-01	1.191379502415657043e-01
1.191379502415657043e-01	1.243339851498603821e-01
1.356269270181655884e-01	1.324787735939025879e-01
1.324787735939025879e-01	1.356269270181655884e-01
1.207891330122947693e-01	1.155289113521575928e-01
1.155289113521575928e-01	1.207891330122947693e-01
9.229468554258346558e-02	9.109529107809066772e-02
9.109529107809066772e-02	9.229468554258346558e-02
2.068187594413757324e-01	2.120670825242996216e-01
2.120670825242996216e-01	2.068187594413757324e-01
1.643411964178085327e-01	1.498863697052001953e-01
1.498863697052001953e-01	1.643411964178085327e-01
1.919585019350051880e-01	1.982883810997009277e-01
1.982883810997009277e-01	1.919585019350051880e-01
2.219606786966323853e-01	1.942157149314880371e-01
1.942157149314880371e-01	2.219606786966323853e-01
1.612117588520050049e-01	1.536730676889419556e-01
1.536730676889419556e-01	1.612117588520050049e-01
2.113602161407470703e-01	2.373434007167816162e-01
2.373434007167816162e-01	2.113602161407470703e-01
2.145632058382034302e-01	2.220073491334915161e-01
2.220073491334915161e-01	2.145632058382034302e-01
2.375687658786773682e-01	2.212153524160385132e-01
2.212153524160385132e-01	2.375687658786773682e-01
1.769775450229644775e-01	1.566016376018524170e-01
1.566016376018524170e-01	1.769775450229644775e-01
1.533579379320144653e-01	1.573983281850814819e-01
1.573983281850814819e-01	1.533579379320144653e-01
1.686858385801315308e-01	1.765449941158294678e-01
1.765449941158294678e-01	1.686858385801315308e-01
2.545289397239685059e-01	2.407966554164886475e-01
2.407966554164886475e-01	2.545289397239685059e-01
1.245177164673805237e-01	1.205535531044006348e-01
1.205535531044006348e-01	1.245177164673805237e-01
1.277129352092742920e-01	1.210201531648635864e-01
1.210201531648635864e-01	1.277129352092742920e-01
1.399212926626205444e-01	1.342754662036895752e-01
1.342754662036895752e-01	1.399212926626205444e-01
1.402776092290878296e-01	1.305720657110214233e-01
1.305720657110214233e-01	1.402776092290878296e-01
1.594013869762420654e-01	1.694491654634475708e-01
1.694491654634475708e-01	1.594013869762420654e-01
1.784245520830154419e-01	1.658916920423507690e-01
1.658916920423507690e-01	1.784245520830154419e-01
1.248738244175910950e-01	1.321823447942733765e-01
1.321823447942733765e-01	1.248738244175910950e-01
4.710745811462402344e-01	4.864153861999511719e-01
4.864153861999511719e-01	4.710745811462402344e-01
1.735413372516632080e-01	1.824316233396530151e-01
1.824316233396530151e-01	1.735413372516632080e-01
2.063881009817123413e-01	2.030951082706451416e-01
2.030951082706451416e-01	2.063881009817123413e-01
1.053643152117729187e-01	1.006203442811965942e-01
1.006203442811965942e-01	1.053643152117729187e-01
2.938656508922576904e-01	2.950631082057952881e-01
2.950631082057952881e-01	2.938656508922576904e-01
2.397419214248657227e-01	2.343074530363082886e-01
2.343074530363082886e-01	2.397419214248657227e-01
1.853770166635513306e-01	1.955574303865432739e-01
1.955574303865432739e-01	1.853770166635513306e-01
1.454017609357833862e-01	1.594123244285583496e-01
1.594123244285583496e-01	1.454017609357833862e-01
