1.386729776859283447e-01	1.386729925870895386e-01
3.701983690261840820e-01	3.701984584331512451e-01
1.257682740688323975e-01	1.257682740688323975e-01
1.844094693660736084e-01	1.844094693660736084e-01
1.812980324029922485e-01	1.812980026006698608e-01
1.384116113185882568e-01	1.384115815162658691e-01
1.174198687076568604e-01	1.174198985099792480e-01
3.365660905838012695e-01	3.365660905838012695e-01
1.150883659720420837e-01	1.150883957743644714e-01
2.351533323526382446e-01	2.351534217596054077e-01
1.944579184055328369e-01	1.944579333066940308e-01
1.616279333829879761e-01	1.616279184818267822e-01
1.896623373031616211e-01	1.896623373031616211e-01
1.659520417451858521e-01	1.659520119428634644e-01
1.140427738428115845e-01	1.140427738428115845e-01
1.338879168033599854e-01	1.338879317045211792e-01
1.422326564788818359e-01	1.422326713800430298e-01
1.560205966234207153e-01	1.560205966234207153e-01
1.577678620815277100e-01	1.577678620815277100e-01
1.299069225788116455e-01	1.299069076776504517e-01
1.324495226144790649e-01	1.324495077133178711e-01
3.210133016109466553e-01	3.210132718086242676e-01
1.716289818286895752e-01	1.716289222240447998e-01
1.348771303892135620e-01	1.348771899938583374e-01
1.480034440755844116e-01	1.480034291744232178e-01
1.189168915152549744e-01	1.189169213175773621e-01
1.539940088987350464e-01	1.539939790964126587e-01
1.733775138854980469e-01	1.733775287866592407e-01
3.825151920318603516e-01	3.825152218341827393e-01
1.334275603294372559e-01	1.334275603294372559e-01
1.687820255756378174e-01	1.687820702791213989e-01
1.490344107151031494e-01	1.490344107151031494e-01
1.332620680332183838e-01	1.332620680332183838e-01
1.243622675538063049e-01	1.243622973561286926e-01
1.321264654397964478e-01	1.321264654397964478e-01
1.461204290390014648e-01	1.461204588413238525e-01
2.489657700061798096e-01	2.489657402038574219e-01
1.222640797495841980e-01	1.222640648484230042e-01
1.643138676881790161e-01	1.643138676881790161e-01
1.811013072729110718e-01	1.811012625694274902e-01
1.325555145740509033e-01	1.325554549694061279e-01
3.956217169761657715e-01	3.956217169761657715e-01
9.692012518644332886e-02	9.692010283470153809e-02
3.966715931892395020e-01	3.966715931892395020e-01
1.086747348308563232e-01	1.086747124791145325e-01
1.604682952165603638e-01	1.604682356119155884e-01
1.136244386434555054e-01	1.136244386434555054e-01
2.160798758268356323e-01	2.160798758268356323e-01
1.276984959840774536e-01	1.276985108852386475e-01
1.253955364227294922e-01	1.253955215215682983e-01
1.492517441511154175e-01	1.492517441511154175e-01
1.300818622112274170e-01	1.300818473100662231e-01
1.153892725706100464e-01	1.153892204165458679e-01
1.632518023252487183e-01	1.632518321275711060e-01
1.382821202278137207e-01	1.382821202278137207e-01
1.193350702524185181e-01	1.193350702524185181e-01
1.113907098770141602e-01	1.113906875252723694e-01
1.346774548292160034e-01	1.346774846315383911e-01
1.894395202398300171e-01	1.894395649433135986e-01
1.385364830493927002e-01	1.385364830493927002e-01
1.568073630332946777e-01	1.568073332309722900e-01
1.146770790219306946e-01	1.146770790219306946e-01
1.411916017532348633e-01	1.411916464567184448e-01
1.246093809604644775e-01	1.246094107627868652e-01
1.973321735858917236e-01	1.973321288824081421e-01
1.491484493017196655e-01	1.491484344005584717e-01
1.134715154767036438e-01	1.134714931249618530e-01
1.701605319976806641e-01	1.701605170965194702e-01
1.928998827934265137e-01	1.928998380899429321e-01
1.149867102503776550e-01	1.149866878986358643e-01
1.585155129432678223e-01	1.585154980421066284e-01
1.166437268257141113e-01	1.166436970233917236e-01
2.475034892559051514e-01	2.475035786628723145e-01
1.439228802919387817e-01	1.439228802919387817e-01
2.004456669092178345e-01	2.004456371068954468e-01
1.308402866125106812e-01	1.308403015136718750e-01
1.573396176099777222e-01	1.573396176099777222e-01
2.402639389038085938e-01	2.402639389038085938e-01
2.149780392646789551e-01	2.149780392646789551e-01
1.093243658542633057e-01	1.093243882060050964e-01
2.124111056327819824e-01	2.124111205339431763e-01
1.376439630985260010e-01	1.376439779996871948e-01
1.420442759990692139e-01	1.420442759990692139e-01
1.322003901004791260e-01	1.322004348039627075e-01
3.175222873687744141e-01	3.175222277641296387e-01
1.162464544177055359e-01	1.162464544177055359e-01
1.380431503057479858e-01	1.380431503057479858e-01
1.320878118276596069e-01	1.320878267288208008e-01
1.460978984832763672e-01	1.460978686809539795e-01
1.381273567676544189e-01	1.381273418664932251e-01
1.299138814210891724e-01	1.299138814210891724e-01
2.888427078723907471e-01	2.888426780700683594e-01
2.116986513137817383e-01	2.116986513137817383e-01
1.877342313528060913e-01	1.877342611551284790e-01
1.189008653163909912e-01	1.189008653163909912e-01
1.735925972461700439e-01	1.735925525426864624e-01
1.339306831359863281e-01	1.339306831359863281e-01
1.469141542911529541e-01	1.469141393899917603e-01
1.646190881729125977e-01	1.646191179752349854e-01
1.225779727101325989e-01	1.225779876112937927e-01
1.246227845549583435e-01	1.246228292584419250e-01
2.344176173210144043e-01	2.344176620244979858e-01
1.325656324625015259e-01	1.325656473636627197e-01
3.515285253524780273e-01	3.515285551548004150e-01
1.379781514406204224e-01	1.379781514406204224e-01
1.157861426472663879e-01	1.157861202955245972e-01
4.027191400527954102e-01	4.027191400527954102e-01
1.164982840418815613e-01	1.164983063936233521e-01
3.431112170219421387e-01	3.431112170219421387e-01
1.661087125539779663e-01	1.661087125539779663e-01
2.154541164636611938e-01	2.154541164636611938e-01
1.949180364608764648e-01	1.949180066585540771e-01
2.173903435468673706e-01	2.173902988433837891e-01
2.525295019149780273e-01	2.525295019149780273e-01
2.013120204210281372e-01	2.013120502233505249e-01
1.627787649631500244e-01	1.627787649631500244e-01
1.610745191574096680e-01	1.610745340585708618e-01
2.906912863254547119e-01	2.906913161277770996e-01
1.450358033180236816e-01	1.450358033180236816e-01
1.569755077362060547e-01	1.569755077362060547e-01
2.623732686042785645e-01	2.623732984066009521e-01
1.302791088819503784e-01	1.302791088819503784e-01
1.361417621374130249e-01	1.361417621374130249e-01
2.857789099216461182e-01	2.857789099216461182e-01
3.220181763172149658e-01	3.220182061195373535e-01
2.144460529088973999e-01	2.144460529088973999e-01
1.514980942010879517e-01	1.514980494976043701e-01
1.161799132823944092e-01	1.161799132823944092e-01
1.957532763481140137e-01	1.957532912492752075e-01
1.824085712432861328e-01	1.824086010456085205e-01
1.288719028234481812e-01	1.288719177246093750e-01
1.885345280170440674e-01	1.885345280170440674e-01
1.355433911085128784e-01	1.355433613061904907e-01
1.611215323209762573e-01	1.611215770244598389e-01
1.743293702602386475e-01	1.743293553590774536e-01
2.293498963117599487e-01	2.293499112129211426e-01
1.770539283752441406e-01	1.770539134740829468e-01
1.418526470661163330e-01	1.418526470661163330e-01
1.541320383548736572e-01	1.541320085525512695e-01
1.395449638366699219e-01	1.395449936389923096e-01
3.290510773658752441e-01	3.290510773658752441e-01
1.192609742283821106e-01	1.192609444260597229e-01
4.386635124683380127e-01	4.386635720729827881e-01
1.244065016508102417e-01	1.244065016508102417e-01
1.373514086008071899e-01	1.373514384031295776e-01
1.381064355373382568e-01	1.381064206361770630e-01
1.199278533458709717e-01	1.199278682470321655e-01
2.648370563983917236e-01	2.648370563983917236e-01
1.247648820281028748e-01	1.247648820281028748e-01
1.612423658370971680e-01	1.612423658370971680e-01
3.835685551166534424e-01	3.835684955120086670e-01
1.065363809466362000e-01	1.065364032983779907e-01
1.548597812652587891e-01	1.548598259687423706e-01
1.063316985964775085e-01	1.063316985964775085e-01
1.720479577779769897e-01	1.720479428768157959e-01
1.489993631839752197e-01	1.489993333816528320e-01
1.937522739171981812e-01	1.937522739171981812e-01
2.189176231622695923e-01	2.189175486564636230e-01
1.657048016786575317e-01	1.657048016786575317e-01
