3.618319034576416016e-01	3.618319034576416016e-01
6.301600933074951172e-01	6.301600933074951172e-01
5.348678827285766602e-01	5.348678827285766602e-01
2.713810503482818604e-01	2.713810205459594727e-01
7.158829569816589355e-01	7.158829569816589355e-01
7.106581926345825195e-01	7.106581330299377441e-01
3.686609864234924316e-01	3.686610460281372070e-01
3.728176057338714600e-01	3.728175759315490723e-01
2.548321783542633057e-01	2.548322081565856934e-01
2.819144129753112793e-01	2.819144129753112793e-01
2.846779823303222656e-01	2.846779823303222656e-01
3.091356158256530762e-01	3.091356456279754639e-01
3.787731826305389404e-01	3.787732124328613281e-01
5.360015630722045898e-01	5.360015630722045898e-01
2.913799881935119629e-01	2.913799583911895752e-01
2.196847647428512573e-01	2.196847647428512573e-01
4.151085317134857178e-01	4.151085913181304932e-01
3.578958511352539062e-01	3.578958511352539062e-01
5.261102914810180664e-01	5.261102914810180664e-01
2.602873444557189941e-01	2.602873146533966064e-01
2.703498005867004395e-01	2.703498303890228271e-01
4.199361801147460938e-01	4.199362099170684814e-01
2.545910775661468506e-01	2.545910775661468506e-01
5.069236755371093750e-01	5.069235563278198242e-01
7.672828435897827148e-01	7.672828435897827148e-01
2.482283264398574829e-01	2.482283860445022583e-01
5.563522577285766602e-01	5.563521981239318848e-01
4.152056872844696045e-01	4.152055978775024414e-01
3.257067799568176270e-01	3.257067799568176270e-01
3.946284055709838867e-01	3.946284651756286621e-01
2.927528619766235352e-01	2.927528619766235352e-01
2.077564746141433716e-01	2.077564746141433716e-01
2.583982348442077637e-01	2.583982348442077637e-01
3.621235489845275879e-01	3.621235489845275879e-01
3.877945244312286377e-01	3.877944648265838623e-01
3.333838582038879395e-01	3.333838880062103271e-01
4.037808775901794434e-01	4.037808179855346680e-01
2.655114829540252686e-01	2.655115425586700439e-01
3.112252652645111084e-01	3.112253248691558838e-01
3.764164745807647705e-01	3.764164745807647705e-01
3.250547051429748535e-01	3.250547349452972412e-01
4.079219102859497070e-01	4.079219400882720947e-01
